   5.2585705183341140E-015   984.64032963220961        290.05116054099466        1274.6914901732043        308.39848989434063        731974999.71585155     
   1.0517141036668228E-014   1034.1211467185663        239.66059302829856        1273.7817397468648        323.89634104763479        680704968.80462718     
   1.5775711555002344E-014   1080.0100248943525        196.37000875871308        1276.3800336530653        338.26916359659941        636834297.65668583     
   2.1034282073336456E-014   1093.0875056083139        180.60649849204597        1273.6940041003600        342.36515193105510        619399583.29146552     
   2.6292852591670571E-014   1091.6629369242869        180.91191084699250        1272.5748477712796        341.91896379749693        618706087.25484598     
   3.1551423110004689E-014   1084.8573860624037        188.90528509011793        1273.7626711525215        339.78740210380937        626294477.02376890     
   3.6809993628338803E-014   1089.1395153071539        183.81906777209630        1272.9585830792503        341.12860472660532        620898141.72270644     
   4.2068564146672912E-014   1105.3509400864955        176.20314056813061        1281.5540806546260        346.20617342913050        614883601.50937521     
   4.7327134665007027E-014   1094.2742881553727        180.03324610455078        1274.3075342599236        342.73686323957179        617239075.44212866     
   5.2585705183341141E-014   1091.9245521121022        182.26427000837137        1274.1888221204736        342.00090410242615        619582219.12736666     
   5.7844275701675256E-014   1095.0436670664935        178.80341193290676        1273.8470789994003        342.97783985530197        616529010.15164042     
   6.3102846220009377E-014   1095.1156769098338        177.68455035381251        1272.8002272636463        343.00039400657460        615833714.50221741     
   6.8361416738343486E-014   1084.0925016490557        190.08562045037596        1274.1781220994319        339.54783320649602        629014666.44282818     
   7.3619987256677607E-014   1068.1051409702361        206.06317090868353        1274.1683118789197        334.54044345984022        645464764.02560079     
   7.8878557775011703E-014   1058.4495801875960        215.62907848763604        1274.0786586752320        331.51623220743141        655246622.43305326     
   8.4137128293345824E-014   1062.7862905366876        212.33986937956752        1275.1261599162551        332.87453013868577        652068455.83111489     
   8.9395698811679945E-014   1086.0469412202267        188.93283380680646        1274.9797750270332        340.15998181975061        628454014.46363223     
   9.4654269330014053E-014   1108.8854436396457        165.36201853852387        1274.2474621781694        347.31321274644637        604416086.90511155     
   9.9912839848348174E-014   1112.3569068463300        159.79355351320606        1272.1504603595363        348.40050724215848        597894209.49735558     
   1.0517141036668228E-013   1100.0926137647325        172.99341333178876        1273.0860270965213        344.55921682152427        610530746.46981215     
   1.1042998088501639E-013   1097.7298262170029        179.98740596729399        1277.7172321842970        343.81916983204832        617936315.21460664     
   1.1568855140335051E-013   1104.8978695142630        167.98655556838796        1272.8844250826510        346.06426752086429        605159559.83045137     
   1.2094712192168465E-013   1105.1811364647899        167.23621829985001        1272.4173547646401        346.15298935882930        604238151.66084707     
   1.2620569244001875E-013   1097.4197259453094        177.18700654834186        1274.6067324936514        343.72204354884821        614155578.56416881     
   1.3146426295835284E-013   1100.3264579798099        173.37575431322244        1273.7022122930323        344.63245900004375        609754386.88008571     
   1.3672283347668697E-013   1112.4464718329391        160.25453944442609        1272.7010112773651        348.42855982723580        595956554.56320059     
   1.4198140399502108E-013   1116.1683306587499        157.49855494779592        1273.6668856065457        349.59428055483261        592521635.88369191     
   1.4723997451335521E-013   1122.7320495989986        151.47296599229051        1274.2050155912893        351.65009824617147        585962704.54414725     
   1.5249854503168932E-013   1133.5522603196439        139.07066127532485        1272.6229215949686        355.03908866852390        573077032.44193351     
   1.5775711555002341E-013   1129.7742130502318        143.63593320495957        1273.4101462551914        353.85576919889451        577592588.63154685     
   1.6301568606835754E-013   1116.8964255324634        154.16836797565301        1271.0647935081165        349.82232662688102        587653576.31462955     
   1.6827425658669165E-013   1108.6036608197676        163.47468118948220        1272.0783420092500        347.22495575197507        597255878.52736914     
   1.7353282710502578E-013   1106.6384405323647        164.70784557725543        1271.3462861096202        346.60943051833863        598520353.84494627     
   1.7879139762335989E-013   1110.5599231005642        160.61315309820245        1271.1730761987667        347.83767525480130        594538320.76731122     
   1.8404996814169400E-013   1119.7366881265511        154.16008076310820        1273.8967688896594        350.71192323242246        588610053.69369221     
   1.8930853866002811E-013   1127.2031004178068        144.02276149773158        1271.2258619155384        353.05047285938304        578147291.37778544     
   1.9456710917836222E-013   1125.9286617844145        143.68211729902978        1269.6107790834442        352.65130685107215        577695825.14023793     
   1.9982567969669635E-013   1108.5678612244265        160.63460672653392        1269.2024679509605        347.21374298645065        594723367.37664545     
   2.0508425021503046E-013   1088.2242891056349        189.09823769755715        1277.3225268031920        340.84194738588309        624526518.09535420     
   2.1034282073336457E-013   1108.7404576387296        160.70375207981593        1269.4442097185454        347.26780178531391        596200068.20576489     
   2.1560139125169867E-013   1101.8758320379372        168.89705104106429        1270.7728830790018        345.11773733511501        605181163.27294064     
   2.2085996177003278E-013   1084.6559777898415        189.68252488169202        1274.3385026715332        339.72431916353037        626811064.27696288     
   2.2611853228836692E-013   1090.0438544446060        184.72373662982227        1274.7675910744283        341.41185213781660        622394302.54744244     
   2.3137710280670102E-013   1104.1545066882331        168.19334154297607        1272.3478482312091        345.83143938444533        605726622.82550609     
   2.3663567332503516E-013   1111.6811783331123        162.36169526017196        1274.0428735932842        348.18886280024049        600100311.66305482     
   2.4189424384336929E-013   1108.2702480745413        164.80402014533541        1273.0742682198768        347.12052778569659        602004377.79495752     
   2.4715281436170338E-013   1122.1871834629962        156.96392951789656        1279.1511129808930        351.47944111535850        595207800.07675445     
   2.5241138488003751E-013   1127.3435419853479        144.52913013901517        1271.8726721243629        353.09446046180460        581545526.34180260     
   2.5766995539837159E-013   1134.2534131313494        139.62630026001392        1273.8797133913633        355.25869623669649        577226291.90332723     
   2.6292852591670568E-013   1133.2585864409612        139.65749184206541        1272.9160782830268        354.94710728407159        577530466.53890228     
