   5.2585705183341140E-015   984.64032963220961        290.05116054099466        1274.6914901732043        308.39848989434063        12354.952828164427     
   1.0517141036668228E-014   1035.0621244096078        238.90947294198483        1273.9715973515927        324.19106399388045        11527.446849736853     
   1.5775711555002344E-014   1076.6666535213915        196.17132390859254        1272.8379774299840        337.22198865205678        10710.939741738879     
   2.1034282073336456E-014   1093.2250389460226        180.61781227645943        1273.8428512224821        342.40822864890123        10383.348895230234     
   2.6292852591670571E-014   1093.0029231414769        181.05003763743147        1274.0529607789083        342.33865991741413        10374.026585402058     
   3.1551423110004689E-014   1086.1513526201152        189.35532678400659        1275.5066794041218        340.19268443925978        10539.226282372534     
   3.6809993628338803E-014   1089.9098139124583        184.63414886243530        1274.5439627748935        341.36986939908962        10431.472019970201     
   4.2068564146672912E-014   1097.3174820571046        176.91492257159584        1274.2324046287004        343.69001981411543        10271.256566263937     
   4.7327134665007027E-014   1094.8632431000051        180.40655666651642        1275.2697997665216        342.92132939444508        10348.902203933189     
   5.2585705183341141E-014   1093.2563434200499        182.26629506714187        1275.5226384871919        342.41803350071001        10392.063974549726     
   5.7844275701675256E-014   1096.5519039112630        178.34897087860136        1274.9008747898645        343.45023363334639        10317.766411072611     
   6.3102846220009377E-014   1096.6772588113467        177.26055032923037        1273.9378091405770        343.48949595149776        10301.878942713436     
   6.8361416738343486E-014   1085.2726732944695        189.44051314609615        1274.7131864405658        339.91747391926032        10567.490865087930     
   7.3619987256677607E-014   1070.1742228340518        204.89276213221990        1275.0669849662718        335.18849910317027        10882.252252938288     
   7.8878557775011703E-014   1060.7397152766810        214.68385587834177        1275.4235711550225        332.23352377255719        11076.005191825736     
   8.4137128293345824E-014   1064.5494226975982        211.65065090048404        1276.2000735980823        333.42675949548254        11026.803131400737     
   8.9395698811679945E-014   1085.6671288384061        189.25046849376642        1274.9175973321724        340.04102105664595        10580.727967074401     
   9.4654269330014053E-014   1106.6035714827426        167.31725593273640        1273.9208274154792        346.59850920837005        10117.319810941572     
   9.9912839848348174E-014   1109.5460550752402        164.31903594295184        1273.8650910181921        347.52012237934792        10041.281228051046     
   1.0517141036668228E-013   1094.8850260261897        180.22380082171412        1275.1088268479039        342.92815200909803        10365.883676909574     
   1.1042998088501639E-013   1087.3029326876701        188.94510483039781        1276.2480375180678        340.55337000447423        10541.554919145945     
   1.1568855140335051E-013   1096.2080880592791        177.82151722691901        1274.0296052861981        343.34254731747802        10298.725384939706     
   1.2094712192168465E-013   1097.9247308661386        176.38796518640797        1274.3126960525465        343.88021577710850        10268.804891291107     
   1.2620569244001875E-013   1092.6360880544698        183.51396438167757        1276.1500524361472        342.22376376349001        10418.763790194389     
   1.3146426295835284E-013   1099.4185814567450        176.47628386665161        1275.8948653233965        344.34810364682721        10257.893089731735     
   1.3672283347668697E-013   1115.4438637963424        158.78292170320054        1274.2267854995430        349.36737080959762        9852.6537777090416     
   1.4198140399502108E-013   1122.3707282323426        152.74241553149881        1275.1131437638414        351.53692904063536        9703.1500801097482     
   1.4723997451335521E-013   1130.2899798029434        145.39175551979798        1275.6817353227414        354.01731213278322        9525.5590731230877     
   1.5249854503168932E-013   1141.5868931922541        132.50355841238692        1274.0904516046410        357.55561025533927        9213.5410557066716     
   1.5775711555002341E-013   1140.0621693418077        134.97784300719454        1275.0400123490022        357.07805259409736        9272.2656189106165     
   1.6301568606835754E-013   1132.3320448520635        142.95297594019522        1275.2850207922586        354.65690585900188        9456.8582054544895     
   1.6827425658669165E-013   1125.4115906367060        150.10313447397974        1275.5147251106857        352.48935536856408        9625.4473823784538     
   1.7353282710502578E-013   1121.6300527080627        153.55788278072001        1275.1879354887828        351.30494259206591        9709.2857390325644     
   1.7879139762335989E-013   1117.3964769517991        157.80225530427256        1275.1987322560715        349.97894737249902        9810.8084316118839     
   1.8404996814169400E-013   1114.3769405938558        161.83212862344698        1276.2090692173028        349.03320056024063        9912.2540908548162     
   1.8930853866002811E-013   1119.2613390481042        155.70179415341735        1274.9631332015215        350.56303948923829        9777.5481856850765     
   1.9456710917836222E-013   1120.2580835629078        153.85678390755072        1274.1148674704584        350.87522912226984        9737.6015219478231     
   1.9982567969669635E-013   1104.7374006682485        168.51909788023528        1273.2564985484837        346.01400718894740        10047.111542309713     
   2.0508425021503046E-013   1085.3268420275319        195.87764799665089        1281.2044900241829        339.93444006920686        10670.604861513011     
   2.1034282073336457E-013   1107.8900122737455        165.30961684153428        1273.1996291152798        347.00143440383897        10002.799237010237     
   2.1560139125169867E-013   1108.1741475087306        167.14670316834213        1275.3208506770725        347.09042819655508        10070.943216420270     
   2.2085996177003278E-013   1092.9383857752512        183.54878350159194        1276.4871692768429        342.31844621532736        10423.899883254060     
   2.2611853228836692E-013   1087.7194941082926        190.10986150058673        1277.8293556088793        340.68384090760719        10570.027485928877     
   2.3137710280670102E-013   1102.8263453122672        172.70578675886787        1275.5321320711353        345.41544691454840        10200.367290162412     
   2.3663567332503516E-013   1114.8338397885561        160.83042934540072        1275.6642691339569        349.17630562859813        9947.5442749073572     
   2.4189424384336929E-013   1118.9690243347995        158.09227219305816        1277.0612965278578        350.47148380799712        9892.7006344214406     
   2.4715281436170338E-013   1126.5919552889638        149.98678741583166        1276.5787427047956        352.85905653286329        9711.8756017400683     
   2.5241138488003751E-013   1133.7762386320612        142.29746882099604        1276.0737074530573        355.10924075476271        9544.5719531505747     
   2.5766995539837159E-013   1132.7525283910625        143.49776722901751        1276.2502956200799        354.78860520601239        9585.7447241221489     
